original_path,original_name,new_id,ground_truth
/home/betty/datasets/locount_class_samples/locount_class_samples/Knives/004242_Knives_count_3.jpg,004242_Knives_count_3.jpg,ba0651bf3b.jpg,Knives
/home/betty/datasets/locount_class_samples/locount_class_samples/Knives/013235_Knives_count_10.jpg,013235_Knives_count_10.jpg,13e1140e1e.jpg,Knives
/home/betty/datasets/locount_class_samples/locount_class_samples/Dried beans/000088_Dried beans_count_7.jpg,000088_Dried beans_count_7.jpg,a8a0a7a337.jpg,Dried beans
/home/betty/datasets/locount_class_samples/locount_class_samples/Dried beans/000080_Dried beans_count_2.jpg,000080_Dried beans_count_2.jpg,88d0e0265e.jpg,Dried beans
/home/betty/datasets/locount_class_samples/locount_class_samples/Dried beans/000080_Dried beans_count_3.jpg,000080_Dried beans_count_3.jpg,475da70319.jpg,Dried beans
/home/betty/datasets/locount_class_samples/locount_class_samples/Dried beans/000088_Dried beans_count_9.jpg,000088_Dried beans_count_9.jpg,0ff5afab0c.jpg,Dried beans
/home/betty/datasets/locount_class_samples/locount_class_samples/Dried beans/000088_Dried beans_count_8.jpg,000088_Dried beans_count_8.jpg,f9e2dca828.jpg,Dried beans
/home/betty/datasets/locount_class_samples/locount_class_samples/Dried beans/000080_Dried beans_count_4.jpg,000080_Dried beans_count_4.jpg,3180071459.jpg,Dried beans
/home/betty/datasets/locount_class_samples/locount_class_samples/Dried beans/000088_Dried beans_count_10.jpg,000088_Dried beans_count_10.jpg,53760e7806.jpg,Dried beans
/home/betty/datasets/locount_class_samples/locount_class_samples/Dried beans/000080_Dried beans_count_5.jpg,000080_Dried beans_count_5.jpg,5cc209e2d3.jpg,Dried beans
/home/betty/datasets/locount_class_samples/locount_class_samples/Dried beans/000080_Dried beans_count_6.jpg,000080_Dried beans_count_6.jpg,a9bae6c808.jpg,Dried beans
/home/betty/datasets/locount_class_samples/locount_class_samples/Dried beans/000080_Dried beans_count_1.jpg,000080_Dried beans_count_1.jpg,e4407e0689.jpg,Dried beans
/home/betty/datasets/locount_class_samples/locount_class_samples/Bedding set/000172_Bedding set_count_1.jpg,000172_Bedding set_count_1.jpg,249fdbaec3.jpg,Bedding set
/home/betty/datasets/locount_class_samples/locount_class_samples/Bedding set/000172_Bedding set_count_9.jpg,000172_Bedding set_count_9.jpg,7abf3215af.jpg,Bedding set
/home/betty/datasets/locount_class_samples/locount_class_samples/Bedding set/000172_Bedding set_count_6.jpg,000172_Bedding set_count_6.jpg,184a4567a2.jpg,Bedding set
/home/betty/datasets/locount_class_samples/locount_class_samples/Bedding set/000172_Bedding set_count_2.jpg,000172_Bedding set_count_2.jpg,be9096d2d5.jpg,Bedding set
/home/betty/datasets/locount_class_samples/locount_class_samples/Bedding set/000172_Bedding set_count_4.jpg,000172_Bedding set_count_4.jpg,22d21d8631.jpg,Bedding set
/home/betty/datasets/locount_class_samples/locount_class_samples/Bedding set/000172_Bedding set_count_7.jpg,000172_Bedding set_count_7.jpg,22b9572070.jpg,Bedding set
/home/betty/datasets/locount_class_samples/locount_class_samples/Bedding set/000172_Bedding set_count_5.jpg,000172_Bedding set_count_5.jpg,4131d1437e.jpg,Bedding set
/home/betty/datasets/locount_class_samples/locount_class_samples/Bedding set/000172_Bedding set_count_8.jpg,000172_Bedding set_count_8.jpg,55e38e546d.jpg,Bedding set
/home/betty/datasets/locount_class_samples/locount_class_samples/Bedding set/000172_Bedding set_count_10.jpg,000172_Bedding set_count_10.jpg,b60e7e606b.jpg,Bedding set
/home/betty/datasets/locount_class_samples/locount_class_samples/Bedding set/000172_Bedding set_count_3.jpg,000172_Bedding set_count_3.jpg,36051756e8.jpg,Bedding set
/home/betty/datasets/locount_class_samples/locount_class_samples/Knapsack/001601_Knapsack_count_7.jpg,001601_Knapsack_count_7.jpg,253f735661.jpg,Knapsack
/home/betty/datasets/locount_class_samples/locount_class_samples/Knapsack/001601_Knapsack_count_9.jpg,001601_Knapsack_count_9.jpg,c211253c72.jpg,Knapsack
/home/betty/datasets/locount_class_samples/locount_class_samples/Knapsack/000980_Knapsack_count_2.jpg,000980_Knapsack_count_2.jpg,0212e09ac5.jpg,Knapsack
/home/betty/datasets/locount_class_samples/locount_class_samples/Knapsack/001480_Knapsack_count_5.jpg,001480_Knapsack_count_5.jpg,1afc81e468.jpg,Knapsack
/home/betty/datasets/locount_class_samples/locount_class_samples/Knapsack/000980_Knapsack_count_1.jpg,000980_Knapsack_count_1.jpg,494fe5169d.jpg,Knapsack
/home/betty/datasets/locount_class_samples/locount_class_samples/Knapsack/001480_Knapsack_count_6.jpg,001480_Knapsack_count_6.jpg,de3aad78c6.jpg,Knapsack
/home/betty/datasets/locount_class_samples/locount_class_samples/Knapsack/000980_Knapsack_count_3.jpg,000980_Knapsack_count_3.jpg,a84ade512c.jpg,Knapsack
/home/betty/datasets/locount_class_samples/locount_class_samples/Knapsack/001480_Knapsack_count_4.jpg,001480_Knapsack_count_4.jpg,23a42b5c05.jpg,Knapsack
/home/betty/datasets/locount_class_samples/locount_class_samples/Knapsack/001601_Knapsack_count_10.jpg,001601_Knapsack_count_10.jpg,cb3b2e47a8.jpg,Knapsack
/home/betty/datasets/locount_class_samples/locount_class_samples/Knapsack/001601_Knapsack_count_8.jpg,001601_Knapsack_count_8.jpg,b24ad1949b.jpg,Knapsack
/home/betty/datasets/locount_class_samples/locount_class_samples/Electric iron/000885_Electric iron_count_8.jpg,000885_Electric iron_count_8.jpg,2f6dbceb15.jpg,Electric iron
/home/betty/datasets/locount_class_samples/locount_class_samples/Electric iron/000885_Electric iron_count_7.jpg,000885_Electric iron_count_7.jpg,831455a8b7.jpg,Electric iron
/home/betty/datasets/locount_class_samples/locount_class_samples/Electric iron/000885_Electric iron_count_9.jpg,000885_Electric iron_count_9.jpg,47e8ac799a.jpg,Electric iron
/home/betty/datasets/locount_class_samples/locount_class_samples/Electric iron/000885_Electric iron_count_6.jpg,000885_Electric iron_count_6.jpg,268721905f.jpg,Electric iron
/home/betty/datasets/locount_class_samples/locount_class_samples/Electric iron/000885_Electric iron_count_2.jpg,000885_Electric iron_count_2.jpg,f6c80e808f.jpg,Electric iron
/home/betty/datasets/locount_class_samples/locount_class_samples/Electric iron/000885_Electric iron_count_5.jpg,000885_Electric iron_count_5.jpg,c535d9c107.jpg,Electric iron
/home/betty/datasets/locount_class_samples/locount_class_samples/Electric iron/000885_Electric iron_count_3.jpg,000885_Electric iron_count_3.jpg,12fd5ea769.jpg,Electric iron
/home/betty/datasets/locount_class_samples/locount_class_samples/Electric iron/000885_Electric iron_count_10.jpg,000885_Electric iron_count_10.jpg,cf466e26b4.jpg,Electric iron
/home/betty/datasets/locount_class_samples/locount_class_samples/Electric iron/000885_Electric iron_count_1.jpg,000885_Electric iron_count_1.jpg,a899d1ff84.jpg,Electric iron
/home/betty/datasets/locount_class_samples/locount_class_samples/Electric iron/000885_Electric iron_count_4.jpg,000885_Electric iron_count_4.jpg,4c695a1b66.jpg,Electric iron
/home/betty/datasets/locount_class_samples/locount_class_samples/Quick-frozen Tangyuan/000101_Quick-frozen Tangyuan_count_6.jpg,000101_Quick-frozen Tangyuan_count_6.jpg,17328f7d94.jpg,Quick-frozen Tangyuan
/home/betty/datasets/locount_class_samples/locount_class_samples/Quick-frozen Tangyuan/000101_Quick-frozen Tangyuan_count_4.jpg,000101_Quick-frozen Tangyuan_count_4.jpg,ab52d2310c.jpg,Quick-frozen Tangyuan
/home/betty/datasets/locount_class_samples/locount_class_samples/Quick-frozen Tangyuan/000101_Quick-frozen Tangyuan_count_8.jpg,000101_Quick-frozen Tangyuan_count_8.jpg,17f8eec790.jpg,Quick-frozen Tangyuan
/home/betty/datasets/locount_class_samples/locount_class_samples/Quick-frozen Tangyuan/000101_Quick-frozen Tangyuan_count_10.jpg,000101_Quick-frozen Tangyuan_count_10.jpg,02ed2a5c74.jpg,Quick-frozen Tangyuan
/home/betty/datasets/locount_class_samples/locount_class_samples/Quick-frozen Tangyuan/000101_Quick-frozen Tangyuan_count_3.jpg,000101_Quick-frozen Tangyuan_count_3.jpg,f18692355e.jpg,Quick-frozen Tangyuan
/home/betty/datasets/locount_class_samples/locount_class_samples/Quick-frozen Tangyuan/000101_Quick-frozen Tangyuan_count_1.jpg,000101_Quick-frozen Tangyuan_count_1.jpg,99e6f48655.jpg,Quick-frozen Tangyuan
/home/betty/datasets/locount_class_samples/locount_class_samples/Quick-frozen Tangyuan/000101_Quick-frozen Tangyuan_count_2.jpg,000101_Quick-frozen Tangyuan_count_2.jpg,1878f78113.jpg,Quick-frozen Tangyuan
/home/betty/datasets/locount_class_samples/locount_class_samples/Quick-frozen Tangyuan/000101_Quick-frozen Tangyuan_count_7.jpg,000101_Quick-frozen Tangyuan_count_7.jpg,01667a7b1d.jpg,Quick-frozen Tangyuan
/home/betty/datasets/locount_class_samples/locount_class_samples/Quick-frozen Tangyuan/000101_Quick-frozen Tangyuan_count_5.jpg,000101_Quick-frozen Tangyuan_count_5.jpg,1816edc986.jpg,Quick-frozen Tangyuan
/home/betty/datasets/locount_class_samples/locount_class_samples/Quick-frozen Tangyuan/000101_Quick-frozen Tangyuan_count_9.jpg,000101_Quick-frozen Tangyuan_count_9.jpg,61836beb0f.jpg,Quick-frozen Tangyuan
/home/betty/datasets/locount_class_samples/locount_class_samples/Instant noodles/000038_Instant noodles_count_3.jpg,000038_Instant noodles_count_3.jpg,7e5a1ac7dd.jpg,Instant noodles
/home/betty/datasets/locount_class_samples/locount_class_samples/Instant noodles/000038_Instant noodles_count_1.jpg,000038_Instant noodles_count_1.jpg,8f0d6aa6e1.jpg,Instant noodles
/home/betty/datasets/locount_class_samples/locount_class_samples/Instant noodles/000038_Instant noodles_count_4.jpg,000038_Instant noodles_count_4.jpg,2bc2dfba50.jpg,Instant noodles
/home/betty/datasets/locount_class_samples/locount_class_samples/Instant noodles/000038_Instant noodles_count_10.jpg,000038_Instant noodles_count_10.jpg,7cd568bac2.jpg,Instant noodles
/home/betty/datasets/locount_class_samples/locount_class_samples/Instant noodles/000038_Instant noodles_count_2.jpg,000038_Instant noodles_count_2.jpg,69375a32c7.jpg,Instant noodles
/home/betty/datasets/locount_class_samples/locount_class_samples/Instant noodles/000038_Instant noodles_count_9.jpg,000038_Instant noodles_count_9.jpg,e5d322acc8.jpg,Instant noodles
/home/betty/datasets/locount_class_samples/locount_class_samples/Instant noodles/000038_Instant noodles_count_6.jpg,000038_Instant noodles_count_6.jpg,0a6c63177c.jpg,Instant noodles
/home/betty/datasets/locount_class_samples/locount_class_samples/Instant noodles/000038_Instant noodles_count_7.jpg,000038_Instant noodles_count_7.jpg,769c7e8a20.jpg,Instant noodles
/home/betty/datasets/locount_class_samples/locount_class_samples/Instant noodles/000038_Instant noodles_count_5.jpg,000038_Instant noodles_count_5.jpg,a836c38b4d.jpg,Instant noodles
/home/betty/datasets/locount_class_samples/locount_class_samples/Instant noodles/000038_Instant noodles_count_8.jpg,000038_Instant noodles_count_8.jpg,d5d13fa34f.jpg,Instant noodles
/home/betty/datasets/locount_class_samples/locount_class_samples/Tea beverage/000019_Tea beverage_count_7.jpg,000019_Tea beverage_count_7.jpg,738533b1a5.jpg,Tea beverage
/home/betty/datasets/locount_class_samples/locount_class_samples/Tea beverage/000019_Tea beverage_count_10.jpg,000019_Tea beverage_count_10.jpg,354b8bf8db.jpg,Tea beverage
/home/betty/datasets/locount_class_samples/locount_class_samples/Tea beverage/000019_Tea beverage_count_8.jpg,000019_Tea beverage_count_8.jpg,1e7783307a.jpg,Tea beverage
/home/betty/datasets/locount_class_samples/locount_class_samples/Tea beverage/000019_Tea beverage_count_5.jpg,000019_Tea beverage_count_5.jpg,143493196d.jpg,Tea beverage
/home/betty/datasets/locount_class_samples/locount_class_samples/Tea beverage/000019_Tea beverage_count_4.jpg,000019_Tea beverage_count_4.jpg,9a432d3888.jpg,Tea beverage
/home/betty/datasets/locount_class_samples/locount_class_samples/Tea beverage/000019_Tea beverage_count_3.jpg,000019_Tea beverage_count_3.jpg,567a4c9ff8.jpg,Tea beverage
/home/betty/datasets/locount_class_samples/locount_class_samples/Tea beverage/000019_Tea beverage_count_9.jpg,000019_Tea beverage_count_9.jpg,065bc4ade8.jpg,Tea beverage
/home/betty/datasets/locount_class_samples/locount_class_samples/Tea beverage/000019_Tea beverage_count_1.jpg,000019_Tea beverage_count_1.jpg,aa2132f5c6.jpg,Tea beverage
/home/betty/datasets/locount_class_samples/locount_class_samples/Tea beverage/000019_Tea beverage_count_6.jpg,000019_Tea beverage_count_6.jpg,54d537dfee.jpg,Tea beverage
/home/betty/datasets/locount_class_samples/locount_class_samples/Tea beverage/000019_Tea beverage_count_2.jpg,000019_Tea beverage_count_2.jpg,45d0ae965f.jpg,Tea beverage
/home/betty/datasets/locount_class_samples/locount_class_samples/Sesame paste/000373_Sesame paste_count_2.jpg,000373_Sesame paste_count_2.jpg,c6ee27cc81.jpg,Sesame paste
/home/betty/datasets/locount_class_samples/locount_class_samples/Sesame paste/001563_Sesame paste_count_7.jpg,001563_Sesame paste_count_7.jpg,8aa1b3713c.jpg,Sesame paste
/home/betty/datasets/locount_class_samples/locount_class_samples/Sesame paste/001563_Sesame paste_count_8.jpg,001563_Sesame paste_count_8.jpg,5c9d4d742a.jpg,Sesame paste
/home/betty/datasets/locount_class_samples/locount_class_samples/Sesame paste/000373_Sesame paste_count_4.jpg,000373_Sesame paste_count_4.jpg,e21c8ab5e0.jpg,Sesame paste
/home/betty/datasets/locount_class_samples/locount_class_samples/Sesame paste/001563_Sesame paste_count_10.jpg,001563_Sesame paste_count_10.jpg,89742dea6a.jpg,Sesame paste
/home/betty/datasets/locount_class_samples/locount_class_samples/Sesame paste/001563_Sesame paste_count_6.jpg,001563_Sesame paste_count_6.jpg,b6514a2b95.jpg,Sesame paste
/home/betty/datasets/locount_class_samples/locount_class_samples/Sesame paste/000373_Sesame paste_count_3.jpg,000373_Sesame paste_count_3.jpg,968440927f.jpg,Sesame paste
/home/betty/datasets/locount_class_samples/locount_class_samples/Sesame paste/000373_Sesame paste_count_1.jpg,000373_Sesame paste_count_1.jpg,8d38c98ee7.jpg,Sesame paste
/home/betty/datasets/locount_class_samples/locount_class_samples/Sesame paste/001563_Sesame paste_count_5.jpg,001563_Sesame paste_count_5.jpg,817e91c554.jpg,Sesame paste
/home/betty/datasets/locount_class_samples/locount_class_samples/Sesame paste/001563_Sesame paste_count_9.jpg,001563_Sesame paste_count_9.jpg,79f4e022d2.jpg,Sesame paste
/home/betty/datasets/locount_class_samples/locount_class_samples/Electric kettle/001067_Electric kettle_count_8.jpg,001067_Electric kettle_count_8.jpg,f068198126.jpg,Electric kettle
/home/betty/datasets/locount_class_samples/locount_class_samples/Electric kettle/000041_Electric kettle_count_3.jpg,000041_Electric kettle_count_3.jpg,22054f4a44.jpg,Electric kettle
/home/betty/datasets/locount_class_samples/locount_class_samples/Electric kettle/000769_Electric kettle_count_5.jpg,000769_Electric kettle_count_5.jpg,d40ebd2e43.jpg,Electric kettle
/home/betty/datasets/locount_class_samples/locount_class_samples/Electric kettle/001067_Electric kettle_count_9.jpg,001067_Electric kettle_count_9.jpg,7e78424eeb.jpg,Electric kettle
/home/betty/datasets/locount_class_samples/locount_class_samples/Electric kettle/001158_Electric kettle_count_10.jpg,001158_Electric kettle_count_10.jpg,28c22af2d2.jpg,Electric kettle
/home/betty/datasets/locount_class_samples/locount_class_samples/Electric kettle/000769_Electric kettle_count_6.jpg,000769_Electric kettle_count_6.jpg,5a0ca6ff38.jpg,Electric kettle
/home/betty/datasets/locount_class_samples/locount_class_samples/Electric kettle/001067_Electric kettle_count_7.jpg,001067_Electric kettle_count_7.jpg,c6ab4f0688.jpg,Electric kettle
/home/betty/datasets/locount_class_samples/locount_class_samples/Electric kettle/000041_Electric kettle_count_1.jpg,000041_Electric kettle_count_1.jpg,1293a3fc10.jpg,Electric kettle
/home/betty/datasets/locount_class_samples/locount_class_samples/Electric kettle/000041_Electric kettle_count_2.jpg,000041_Electric kettle_count_2.jpg,f4209a41b3.jpg,Electric kettle
/home/betty/datasets/locount_class_samples/locount_class_samples/Electric kettle/000769_Electric kettle_count_4.jpg,000769_Electric kettle_count_4.jpg,23a2b8f388.jpg,Electric kettle
/home/betty/datasets/locount_class_samples/locount_class_samples/Disposable cups/000027_Disposable cups_count_3.jpg,000027_Disposable cups_count_3.jpg,f9d4bde09c.jpg,Disposable cups
/home/betty/datasets/locount_class_samples/locount_class_samples/Disposable cups/000027_Disposable cups_count_4.jpg,000027_Disposable cups_count_4.jpg,03902601b7.jpg,Disposable cups
/home/betty/datasets/locount_class_samples/locount_class_samples/Disposable cups/000027_Disposable cups_count_2.jpg,000027_Disposable cups_count_2.jpg,1deb9c6d42.jpg,Disposable cups
/home/betty/datasets/locount_class_samples/locount_class_samples/Disposable cups/000027_Disposable cups_count_1.jpg,000027_Disposable cups_count_1.jpg,8775a6a04c.jpg,Disposable cups
/home/betty/datasets/locount_class_samples/locount_class_samples/Disposable cups/000027_Disposable cups_count_6.jpg,000027_Disposable cups_count_6.jpg,8236b1bd25.jpg,Disposable cups
/home/betty/datasets/locount_class_samples/locount_class_samples/Disposable cups/000027_Disposable cups_count_5.jpg,000027_Disposable cups_count_5.jpg,45cb56150a.jpg,Disposable cups
/home/betty/datasets/locount_class_samples/locount_class_samples/Disposable cups/000058_Disposable cups_count_9.jpg,000058_Disposable cups_count_9.jpg,cb5300682b.jpg,Disposable cups
/home/betty/datasets/locount_class_samples/locount_class_samples/Disposable cups/000058_Disposable cups_count_10.jpg,000058_Disposable cups_count_10.jpg,8020587158.jpg,Disposable cups
/home/betty/datasets/locount_class_samples/locount_class_samples/Disposable cups/000027_Disposable cups_count_7.jpg,000027_Disposable cups_count_7.jpg,d7c18cea52.jpg,Disposable cups
/home/betty/datasets/locount_class_samples/locount_class_samples/Disposable cups/000058_Disposable cups_count_8.jpg,000058_Disposable cups_count_8.jpg,41d48ac5a2.jpg,Disposable cups
/home/betty/datasets/locount_class_samples/locount_class_samples/Desk lamp/000281_Desk lamp_count_9.jpg,000281_Desk lamp_count_9.jpg,20a2f621fc.jpg,Desk lamp
/home/betty/datasets/locount_class_samples/locount_class_samples/Desk lamp/000209_Desk lamp_count_2.jpg,000209_Desk lamp_count_2.jpg,482915b2a6.jpg,Desk lamp
/home/betty/datasets/locount_class_samples/locount_class_samples/Desk lamp/000281_Desk lamp_count_5.jpg,000281_Desk lamp_count_5.jpg,faf0f678f6.jpg,Desk lamp
/home/betty/datasets/locount_class_samples/locount_class_samples/Desk lamp/000281_Desk lamp_count_7.jpg,000281_Desk lamp_count_7.jpg,d047f97892.jpg,Desk lamp
/home/betty/datasets/locount_class_samples/locount_class_samples/Desk lamp/000209_Desk lamp_count_1.jpg,000209_Desk lamp_count_1.jpg,51038d1c3b.jpg,Desk lamp
/home/betty/datasets/locount_class_samples/locount_class_samples/Desk lamp/000209_Desk lamp_count_4.jpg,000209_Desk lamp_count_4.jpg,279e5fb3b3.jpg,Desk lamp
/home/betty/datasets/locount_class_samples/locount_class_samples/Desk lamp/000281_Desk lamp_count_6.jpg,000281_Desk lamp_count_6.jpg,3ca5a18b65.jpg,Desk lamp
/home/betty/datasets/locount_class_samples/locount_class_samples/Desk lamp/000209_Desk lamp_count_3.jpg,000209_Desk lamp_count_3.jpg,6930f31bb6.jpg,Desk lamp
/home/betty/datasets/locount_class_samples/locount_class_samples/Desk lamp/000281_Desk lamp_count_10.jpg,000281_Desk lamp_count_10.jpg,d0429e9569.jpg,Desk lamp
/home/betty/datasets/locount_class_samples/locount_class_samples/Desk lamp/000281_Desk lamp_count_8.jpg,000281_Desk lamp_count_8.jpg,5b7e108b66.jpg,Desk lamp
/home/betty/datasets/locount_class_samples/locount_class_samples/Cooking wine/000383_Cooking wine_count_10.jpg,000383_Cooking wine_count_10.jpg,59ac4cf08e.jpg,Cooking wine
/home/betty/datasets/locount_class_samples/locount_class_samples/Cooking wine/000383_Cooking wine_count_7.jpg,000383_Cooking wine_count_7.jpg,a68440a01c.jpg,Cooking wine
/home/betty/datasets/locount_class_samples/locount_class_samples/Cooking wine/000383_Cooking wine_count_1.jpg,000383_Cooking wine_count_1.jpg,051cf16afd.jpg,Cooking wine
/home/betty/datasets/locount_class_samples/locount_class_samples/Cooking wine/000383_Cooking wine_count_2.jpg,000383_Cooking wine_count_2.jpg,c4e755e9e8.jpg,Cooking wine
/home/betty/datasets/locount_class_samples/locount_class_samples/Cooking wine/000383_Cooking wine_count_5.jpg,000383_Cooking wine_count_5.jpg,8dee8ae0d7.jpg,Cooking wine
/home/betty/datasets/locount_class_samples/locount_class_samples/Cooking wine/000383_Cooking wine_count_6.jpg,000383_Cooking wine_count_6.jpg,a70c52113d.jpg,Cooking wine
/home/betty/datasets/locount_class_samples/locount_class_samples/Cooking wine/000383_Cooking wine_count_8.jpg,000383_Cooking wine_count_8.jpg,c15ca2d737.jpg,Cooking wine
/home/betty/datasets/locount_class_samples/locount_class_samples/Cooking wine/000383_Cooking wine_count_3.jpg,000383_Cooking wine_count_3.jpg,90bb803462.jpg,Cooking wine
/home/betty/datasets/locount_class_samples/locount_class_samples/Cooking wine/000383_Cooking wine_count_9.jpg,000383_Cooking wine_count_9.jpg,41f3ba639a.jpg,Cooking wine
/home/betty/datasets/locount_class_samples/locount_class_samples/Cooking wine/000383_Cooking wine_count_4.jpg,000383_Cooking wine_count_4.jpg,39ca6ea51e.jpg,Cooking wine
/home/betty/datasets/locount_class_samples/locount_class_samples/Sour Plum Soup/000070_Sour Plum Soup_count_6.jpg,000070_Sour Plum Soup_count_6.jpg,332c9eccdb.jpg,Sour Plum Soup
/home/betty/datasets/locount_class_samples/locount_class_samples/Sour Plum Soup/033216_Sour Plum Soup_count_9.jpg,033216_Sour Plum Soup_count_9.jpg,870455d6f9.jpg,Sour Plum Soup
/home/betty/datasets/locount_class_samples/locount_class_samples/Sour Plum Soup/000070_Sour Plum Soup_count_1.jpg,000070_Sour Plum Soup_count_1.jpg,3ec034e931.jpg,Sour Plum Soup
/home/betty/datasets/locount_class_samples/locount_class_samples/Sour Plum Soup/000070_Sour Plum Soup_count_8.jpg,000070_Sour Plum Soup_count_8.jpg,b47c22d210.jpg,Sour Plum Soup
/home/betty/datasets/locount_class_samples/locount_class_samples/Sour Plum Soup/000070_Sour Plum Soup_count_2.jpg,000070_Sour Plum Soup_count_2.jpg,dcce832830.jpg,Sour Plum Soup
/home/betty/datasets/locount_class_samples/locount_class_samples/Sour Plum Soup/000070_Sour Plum Soup_count_5.jpg,000070_Sour Plum Soup_count_5.jpg,e7bb9f3946.jpg,Sour Plum Soup
/home/betty/datasets/locount_class_samples/locount_class_samples/Sour Plum Soup/000070_Sour Plum Soup_count_3.jpg,000070_Sour Plum Soup_count_3.jpg,ec24d0aa68.jpg,Sour Plum Soup
/home/betty/datasets/locount_class_samples/locount_class_samples/Sour Plum Soup/000070_Sour Plum Soup_count_4.jpg,000070_Sour Plum Soup_count_4.jpg,1f5191c69c.jpg,Sour Plum Soup
/home/betty/datasets/locount_class_samples/locount_class_samples/Sour Plum Soup/000070_Sour Plum Soup_count_7.jpg,000070_Sour Plum Soup_count_7.jpg,8f3cfe8cb6.jpg,Sour Plum Soup
/home/betty/datasets/locount_class_samples/locount_class_samples/Sour Plum Soup/033216_Sour Plum Soup_count_10.jpg,033216_Sour Plum Soup_count_10.jpg,3063892b7a.jpg,Sour Plum Soup
/home/betty/datasets/locount_class_samples/locount_class_samples/Herbal tea/000016_Herbal tea_count_9.jpg,000016_Herbal tea_count_9.jpg,2737e5861a.jpg,Herbal tea
/home/betty/datasets/locount_class_samples/locount_class_samples/Herbal tea/000016_Herbal tea_count_6.jpg,000016_Herbal tea_count_6.jpg,c8a22aab8c.jpg,Herbal tea
/home/betty/datasets/locount_class_samples/locount_class_samples/Herbal tea/000016_Herbal tea_count_8.jpg,000016_Herbal tea_count_8.jpg,2e9dea0c59.jpg,Herbal tea
/home/betty/datasets/locount_class_samples/locount_class_samples/Herbal tea/000016_Herbal tea_count_4.jpg,000016_Herbal tea_count_4.jpg,b8aa3322e3.jpg,Herbal tea
/home/betty/datasets/locount_class_samples/locount_class_samples/Herbal tea/000016_Herbal tea_count_7.jpg,000016_Herbal tea_count_7.jpg,b2c43d7d22.jpg,Herbal tea
/home/betty/datasets/locount_class_samples/locount_class_samples/Herbal tea/000016_Herbal tea_count_5.jpg,000016_Herbal tea_count_5.jpg,714b7e2c45.jpg,Herbal tea
/home/betty/datasets/locount_class_samples/locount_class_samples/Herbal tea/000016_Herbal tea_count_1.jpg,000016_Herbal tea_count_1.jpg,94f5ae1e1e.jpg,Herbal tea
/home/betty/datasets/locount_class_samples/locount_class_samples/Herbal tea/000016_Herbal tea_count_10.jpg,000016_Herbal tea_count_10.jpg,44b7ee3b36.jpg,Herbal tea
/home/betty/datasets/locount_class_samples/locount_class_samples/Herbal tea/000016_Herbal tea_count_2.jpg,000016_Herbal tea_count_2.jpg,815a2576bf.jpg,Herbal tea
/home/betty/datasets/locount_class_samples/locount_class_samples/Herbal tea/000016_Herbal tea_count_3.jpg,000016_Herbal tea_count_3.jpg,4472349167.jpg,Herbal tea
/home/betty/datasets/locount_class_samples/locount_class_samples/Razor/000230_Razor_count_10.jpg,000230_Razor_count_10.jpg,24aad5e309.jpg,Razor
/home/betty/datasets/locount_class_samples/locount_class_samples/Razor/000230_Razor_count_5.jpg,000230_Razor_count_5.jpg,78072ff5e7.jpg,Razor
/home/betty/datasets/locount_class_samples/locount_class_samples/Razor/000230_Razor_count_2.jpg,000230_Razor_count_2.jpg,da660aef92.jpg,Razor
/home/betty/datasets/locount_class_samples/locount_class_samples/Razor/000230_Razor_count_4.jpg,000230_Razor_count_4.jpg,8d3568968b.jpg,Razor
/home/betty/datasets/locount_class_samples/locount_class_samples/Razor/000230_Razor_count_8.jpg,000230_Razor_count_8.jpg,3f18c724ec.jpg,Razor
/home/betty/datasets/locount_class_samples/locount_class_samples/Razor/000230_Razor_count_7.jpg,000230_Razor_count_7.jpg,e89009c6ac.jpg,Razor
/home/betty/datasets/locount_class_samples/locount_class_samples/Razor/000230_Razor_count_6.jpg,000230_Razor_count_6.jpg,822922b603.jpg,Razor
/home/betty/datasets/locount_class_samples/locount_class_samples/Razor/000230_Razor_count_9.jpg,000230_Razor_count_9.jpg,7d3832e3c5.jpg,Razor
/home/betty/datasets/locount_class_samples/locount_class_samples/Razor/000230_Razor_count_1.jpg,000230_Razor_count_1.jpg,cb16b4bffe.jpg,Razor
/home/betty/datasets/locount_class_samples/locount_class_samples/Razor/000230_Razor_count_3.jpg,000230_Razor_count_3.jpg,e6bac1c8a0.jpg,Razor
/home/betty/datasets/locount_class_samples/locount_class_samples/Rice cooker/000477_Rice cooker_count_8.jpg,000477_Rice cooker_count_8.jpg,1be5f40450.jpg,Rice cooker
/home/betty/datasets/locount_class_samples/locount_class_samples/Rice cooker/000681_Rice cooker_count_10.jpg,000681_Rice cooker_count_10.jpg,a848d447e9.jpg,Rice cooker
/home/betty/datasets/locount_class_samples/locount_class_samples/Rice cooker/000322_Rice cooker_count_3.jpg,000322_Rice cooker_count_3.jpg,f46babcae7.jpg,Rice cooker
/home/betty/datasets/locount_class_samples/locount_class_samples/Rice cooker/000430_Rice cooker_count_6.jpg,000430_Rice cooker_count_6.jpg,c1ca69db2a.jpg,Rice cooker
/home/betty/datasets/locount_class_samples/locount_class_samples/Rice cooker/000430_Rice cooker_count_5.jpg,000430_Rice cooker_count_5.jpg,1a7777aae4.jpg,Rice cooker
/home/betty/datasets/locount_class_samples/locount_class_samples/Rice cooker/000681_Rice cooker_count_9.jpg,000681_Rice cooker_count_9.jpg,c8a45cc420.jpg,Rice cooker
